,Review,Harga,Kemasan,Efektivitas,Aroma
2267,"sukaaaaa bgt, baru kali ini claymask yang ngefek di kulit. ini ada scrubnya sih jadi mesti hati2 pas di bilas. lumayan bikin mata perih pas ku pakai. efeknya beneran bikin cerah instan, ngebantu ngempesin jerawat jugaaa ga nyangka",0,0,1,0
2268,"bagi kalian yg punya kulit sensitive aku saranin aplikasi kan pada jerawat saja, cocok banget untuk kulit oily & normal, scrub nya harus banget, aromanya lumayan menenangkan, waktu aku jerawatan di jidat produk ini yg meredakannya",0,0,1,1
2269,"Aku gak cocok pake produk ini, setelah pake malam hari, paginya langsung beruntusan muka. Awalnya ku kira produk skincareku lainnya yg bikin beruntusan, terua aku coba skip satu produk tiap malam, ternyata pas skip masker ini wajahku gak beruntusan.",0,0,1,0
2270,"Kesayanganku! cuma masker ini yang berani aku pake kalo lagi jerawatan tapi pengen tetep maskeran. Calming jerawat banget, bikin jerawat cepet kering gitu. Beruntusan juga bye kalo dipake rutin. Aku pake dua kali seminggu. Wanginya enak juga kaya wangi rempah gitu.",0,0,1,1
2271,"Dulu ikut cobain punya sodara beberapa kali. Diaku gada efeknya sih buat jerawat, malah kadang bikin bruntusan dan setelah dibilas agak kering ketarik gitu. Tapi dulu tetep ngeyel pake ini karena suka maskeran dan adanya cuma masker ini😂",0,0,-1,0
2272,"beli ini karena review anak twtr yg bilang baguss buat jerawat tapi pas udah dipake buat jerawat yg masih merah (yang biasanya muncul matanya) kurang nampol, ngurangin kelebihan minyak seperti klaimnya juga kurang menurutku masih suka yang punya h*malaya hihii",0,0,-1,0
2273,"Dulu pakai ini karena viral banget, banyak variannya. Pakai masker ini gaada efek apa-apa sihh di aku. Cuman habis pakai masker terasa segeran aja gitu. Aku pakai masker ini ga sampai habis siiii. soalnya mau ganti masker lain...........",0,0,0,0
2274,"masker ini bagus buat yang kulitnya kering, tapi karna aku kebiasaan kalau pake masker suka di diemin ngelebihin dari waktunya jadinya suka muncul jerawat kecil gitu dan emang kulit aku kalau pake yang terlalu lembab gitu suka malah muncul jerawat putih kecil gitu.",0,0,0,0
2275,salah satu masker yg hitz pada zamannya krn variannya banyak dan harganya affordable. this one is perfect match for my dry skin. efek yg paling berasa selain mencerahkan adalah bikin kulit super lembab. teksturnya gel dan ada gold flakesnya lucu banget 👌,1,0,1,0
2276,"Baruuu pake 2 kalii malah bkn muka aku jerawatan kecil2 merah gituuuu. Padahal aku keracunan sama temen ku. Niat ingin menjadi dakyung malah jadi potato. Huft banget pokoknya. Akhirnya nih produk ngganggur dirumah gada kerjaan,aku buanglah",0,0,-1,0
2277,Ini cocok buat yang kulitnya normal to dry sama kusam. Dipake rutin efek cerah lumayan keliatan. Cuma pas pake agak perih kalo deket daerah mata. Sukanya praktis cara pakenya tinggal di keluarin dari botol terus apply deh,0,0,1,0
2278,"Wanginya enakkk, jerawat bener2 berkurang karena ini bikin jerawat kering. Gampang di-blend, pas dibilas juga gampang. Muka aku juga cerahan setelah pake ini selama sebulan. Aku udah repurchase ini berkali-kali.",0,0,1,1
2279,"aku bei produk ini buat menghilangkan mata pandaku. aku beli yg kemasan kecil, kemasannya sekarang udah diperbarui sih nggak kaya aku beli dulu. kalo untuk menghilangkan mata panda sih nggak begitu ngefek ya",0,0,-1,0
2280,"Aku coba pake ini karena lagi nyari masker organik, packagingnya bagus ada ziplocknya, baunya juga aku suka banget wangi khas green tea malah pingin aku minum😂 setelah pemakaian jadi agak kering sih tapi bisa dipakein pelembab setelahnya, overall aku suka baunya aja👌",0,1,0,1
2281,"satu satunya masker organik yg ngaruh di akuuu ,ampuh bgt ratain belang ngempesin jerawat juga tp dia ini aga bikin kering tp gpplaa bisa pake pelembabkan,pakenya tiap hari kalo akusi suka bgt sm varian yg inii",0,0,1,0
2282,"Aaahh gausah ditanyaa produk ini the best charcoal mud mask so far di aku, ditambah dia ada butiran scrub nya jadi kinda 2in1. Sensasi dinginnya itu lohhh bikin nagih dan emang ngebersihin muka bangett abis maskeran pake ini langsung ngerasa freshh. Recomended!",0,0,1,0
2283,"Setelah maskeran efek mencerahkannya ada, melembutkan juga, tapi baunya itu gaenak banget, udah 2x pake dan akhirnya berhenti, terus nganggur di meja nyampe expired wkwkw, syg banget tp yah baunya bikin gaenak saat maskeran wkwk",0,0,1,-1
2284,"baru beli tdi. niatnya beli yg wardah clay warna item (lupa namanya hahaha), eh habis dan akhirnya beli ini. pertama dipake, masknya ngasi efek dingin dan setelah dipake, minyak langsung hempass. ada niacinamidenya juga, jadi bagus utk mencerahkan juga❤️❤️",0,0,1,0
2285,produk ini bikin breakout di muka aku...padahal tekstur dan wangi nya aku suka banget..pertama ada jerawat aku kira purging ternyata semakin lama semakin oarah dan fiks. ini breakout. langsung stop pemakaian dan ga akan repurchase,0,0,-1,1
2286,pertama kali aku pake produk ini aku seneng si karna cocok sama muka aku soalnya muka aku kan ga bisa sembarangan kalo ga cocok gatel² cuma sayang nya ga ada perubahan dimuka aku nya jdi aku berenti deh pake nya,0,0,-1,0
2287,"Pernah pake masker ini. Untuk pengaplikasian mudah, langsung pake, ga perlu di campur sama apapun, nunggu bentar, langsung biles. Hasilnya juga lumayan, wajah jadi lembut, baunya juga ngak nganggu, harganya terjangkau",1,0,1,1
2288,"Coba pake masker ini, harganya murah. Setelah dibilas ngasih efek kulit jadi lebih halus, wanginya fresh banget. Aku suka sama wanginya tapi setelah pemakaian pertama pagi-pagi nya muka ku keluar jerawat kecil-kecil. Repurchase? sepertinya tidak.",1,0,1,1
2289,"Produk yang bekerja sesuai dengan klaimnya, kulit terasa bersih dan cerah setelah menggunakan masker ini. Tapi produk ini belum vegan jadi saya tidak menyarankannya karena belum terjamin juga kehalalannya.",0,0,1,0
2290,"Masker termehong yg pernah aku pake🤪🤪🤪 wkwkw, jadi aku menaruh harapan yg sgt tinggi ke masker ini, bagus si efeknya kaya instant cerah gt pas abis make pas awal2, tapi lama2 biasa aja, ga se cerah pas awal make gitu makanya ga repurchase lg pas abis🤔",-1,0,-1,0
2291,"Beli ini karena pengen nyoba masker yg bahannya mud gitu, dia bagus bgt untuk deep cleansing, membersihkan banget, tiap abis pake ini jd seger, whitehead ku juga lumayan berkurang, cuma agak bikin kering di mukaku, jadi harus cepet2 pake toner setelah pake masker ini",0,0,0,0
2292,"Dulu dikasih maskernya dari temen aku karena katanya dia ga cocok dan pas aku coba ternyata cocok bingits sama aku, bener bner lama banget abisnyaa parahh padahal waktu itu dikasihnya sisaan juga sih. Jadi ngeangkat sebum dimuka gt dan menahan ga jerawatan",0,0,-1,0
2293,"Emang lagi cari clay mask yang covok dan kebetulan pakai rangkaian yang ini dan lumayan membersihkan juga. Apalagi kalau wajah lagi kusam , pakai ino jadi leboh segar dan bersih. Harganya juga terjangkau.",1,0,1,0
2294,"Ga ngaruh apapun di mukaku, selain itu ada kandungan parfumnya yg setelah aku pakai ini, yg sebelumnya ga ada jerawat, jadi ada jerawat,duh. Untuk tekstur clay masknya tergolong lembut, tapi aroma parfumnya itu ga nahan banget. Untuk size, lightweight, travel friendly.",0,1,-1,-1
2295,bagus banget sih parah jerawat ku jadi gak sering timbul dan bekasnya juga ilang woyyyyyy demi apaaaaa sebagus itu sihhhhhh. aku pake tiap mau tidur dijadiim masker gitu dicampur sama air mawar terua dibasuh pagi pagi. gak enak sih kadang suka masuk ke idung gitu wkekek,0,0,1,0
2296,"Sebenernya sih iya mencerahkan sesuai claimnya tapi kyk gtw kenapa ngga suka aja teksturnya waktu dipake. Abis pake ini muka kering bgt kyk abis dipakein kapur.. Mahal banget pula, isinya juga ngga terlalu banyak.. So big nooo for this product.:(",-1,0,0,0
2297,masknya bagusss pol ini cukup ngempesin jerawat aku gaada nimbulin reaksi apa apa sih harganya juga murah yg travel size cocok buat kantong pelajar luvvv bangett sama mask namo huhuuuuuuuuuuuuuuuuuuuuu,1,1,1,0
2298,menurut gw masker bagus banget tapi kalau nggak ya udah lama nggak pakai ada rasa gatal di bagian dagu. tapi overall semuanya bagus.jerawat gua juga udah mendingan walaupun kadang kalau lagi parah-parahnya,0,0,1,0
2299,make masker ini awalnya keracunan temen wkwkwk lucu aja gitu greentea terus aku juga suka banget sama greentea kann terus pas di coba seminggu pun gaada hasil yang signifikan banget tapi buat relaxing gitu enak banget apalagi dicampur air dingin,0,0,-1,0
2300,"pas pake ini lumayan bantu ngeringin beruntusan, wanginya juga enaa. bantu bikin cerahan juga loh. aku abis 1pcs tapi ga repurchase karna sekarang banya masker organik yg harganya jauhh dibawah namo dgn hasil yg sama",0,0,1,1
2301,"Masker organik pertama yang aku tau, sampe repurchase 2x karena gatau kalo ternyata banyak merk masker organik yang lain. Efeknya sih so so ya, kalo ada jerawat cuma bikin cepet kering aja. Biasanya aku campur pake aloe vera gel atau rose water.",0,0,0,0
2302,ntah udah habis berapa bungkus aku pake masker ini. ngefek bgt dan enak bgt di muka aku. biasanya ku pake 3-4 kali seminggu sih😂 dan kalo di mukaku gaada efek samping. malah adem dan keliatan lebih cerah gitu😍 suka bangettt gamau ganti udah cocok sama ini❤❤❤,0,0,1,0
2303,Suka bgt claymask yg lgsg nyerap minyak sebum dan segala hal yg bikin pori2 kotor. Tp ga gt suka bau nya.ntah lah aneh aja tiap make. Dan aku jg ngikutin sesuai anjuran pake 10 menitan aja. Abis tu muka lgsg berasa hilang semua kotorannya,0,0,1,-1
2304,"Cukup bagus untuk oil control dan membersihkan kulit wajah. Wanginya juga aku suka. Teksturnya clay, lembut. Cepet banget keringnya haha. Setelah pake ini langsung pake hydrating toner atau pelembap supaya wajah ga kering.",0,0,1,1
2305,"Masker andalan saat kulit kusam dan tidak bercahaya, penggunaan produknya agak sedikit PR karena harus dihaluskan terlebih dahulu menggunakan sendok, aroma produknya enak dan menangkan saat digunakan di kulit. Hasil akhirnya sesuai dengan klaimnya, nice product!",0,0,1,1
2306,"Iseng2 beli karena penasaran, dan yaaaa ribet sih menurut ku, butiran2 nya tuh keras gitu loh buat di ancurin, setelah pakai pun dia cuman ninggalin kesan segar doang di wajahku wkwkwk, beli 1x terus selesai gak beli lagi😣",0,0,-1,0
2307,"awalnya mau beli ragu tp gatau tiba2 masukkin keranjang aja🤣 pas dipake sekali, belum ada efek apa pun. tapi pas pemakaian kedua, di area jidat lgsg numbuh jerawat kecil-kecil😭 semenjak itu gapernah dipake lg dan gamau asal beli produk tanpa tau kebutuhan kulit",0,0,-1,0
2308,aku pakai ini muka jadi seger n mutihin . sesuai anjurannya pake beberapa butir aja lalu tumbuk2 trs olesin dehh . dlu aku rutin pake ini tp skrg sudah tidak :(. kenapa ya karna aku make kayak makein kapur ke muka aja gt :(,0,0,-1,0
2309,beli produk ini karna varian yang krem nya itu lagi kosong. aku kurang suka karna lebih bagus yang krim. efek setelah pemakaian nya juga lebih bagus yang krem.......................................................,0,0,-1,0
2310,masker ini menurutku bagus sih meskipun cuma mencerahkan sedikit dengan pemakaian yang rutin. ketika dipakai di wajahpun rasanya segar. tapi memang kalau yg dicari efek yang kelihatan ketika pertama kali lebih baik beli sheet Mask.,0,0,1,0
2311,"Pake inii waktu sma doang sih, makenya pun sore2 karena kalo dipakenya pagi dia agak bikin kulit ketarik dan too much aja. Seinget aku dia wanginya fruity-scent tp gaterlalu strong. Dia gabikin kulit jerawatan dan setelah make ini tuh kulit rasanya bersih ajaa gitu.",0,0,1,1
2312,"Beli ini dulu karena aku masih dalam proses mencari cleanser yang baik dan cocok buat kulitku. Ternyata produk ini ga cocok di aku karena pas pertama kali pake langsung cekit2 banget kulitku, dan kulitku langsung ngelupas dan kering. Besok nya langsung breakout:(",0,0,-1,0
2313,pernah pake facial foam ini . kulit aku seketika cerah aja gitu pake pembersih muka ini . ngebuat wajah aku gak berminyak lagi terus bagus ke muka jadi halus gimana gitu hehe. wanginya juga soft banget kok gak menyengat.,0,0,1,1
2314,"duluu banget pernah pakai face wash ini tapi gak cocok sama sekali di wajahku. malah munculnya jerawat pertama kali ya karena pakai ini so sad😢 entah apa karena kulitku yg sensitif ya(?) aku jg kurang tau sih karena mungkin di setiap tipe kulit pasti beda"" hasilnya",0,0,1,0
2315,"Produk yang pernah kupakai zaman SMA. Hasilnya kesat dan segar. Tapi akhirnya berhenti pakai karena butiran scrub nya yang tidak pas untuk pemakaian sehari-hari. Kemasan aman. Untuk repurchase,aku cenderung NO. Karena produk ini lebih tepat untuk segmen kulit remaja.",0,1,0,0
2316,Big no to this product. Bikin wajahku breakout. Aku gak cocok pake produk ini ga tau kenapa. Mungkin karna ada kandungan Slsnya kali ya. Terus kerasa ga bersih gitu. Jadi daripada mubazir aku pake tuk sabun tubuh aja. Untung aku belinya yang ukuran kecil.,0,0,1,0
2317,"ini adalah salah satu face wash yg agak pricy mnurutku, tp bgs bgt. sabunnya tu bening dan wangi. sayangnya cetaphil ini g trlalu berbusa. kl abs cuci muka rsany bersih trs wanginya nempel gtu. cetaphil ini lumayan ngontrol minyak di mukaku si.",-1,0,1,1
2318,"Baunya enak banget, segerrrrr. Tapi cuma membersihkan mukaku aja. Ga ada efek yang lain-lain lagi. Jadi aku balik lagi pake yang perfect birght kuning yang lebih mencerahkan dibanding ini. Asli tapi baunya eeennnnaaaakkkkkk bangetttttt..",0,0,0,1
2319,"Sabun ini busanya cukup banyak tapi ga sampe yang padet gitu, pake sedikit juga udah cukup dan setelah pake muka kerasa jauhh lebih segerr, apalagi baunya itu jeruk yang segerr dan maniss banget, sabun ini juga ga bikin kulit kering ketarik gitu, sukaaa><",0,0,1,1
2320,"waktu dulu iseng aja si nyoba fw yg bright gt, bosen karna gada ngaruh nya pindah ke si oren ini. uda lama bgt gada bo, jerawatan jg waktu mens or nyoba sikncare lain. baru 2 hari kemarin beli hadalabo kenya ga cocok. mo balik lagi ke oren ini huaa",0,0,-1,0
2321,"sebenernya aku cocok2 aja pake produk ini, cuma lagi pengen ganti produk ajaa.. ⚠️PLEASE KALO ADA YANG MAU BELI DM AJA DI IG AKU @aveliaave please banget ya bantuinn aku bakal kasih bonusnya deh. BONUSNYA SERUM C DEFENSE (tapi udah berkurang sih guys isinya) makasih..",0,0,1,0
2322,"Suka banget ,, baru smngg7an aja muka q lebh fresh dibanding pke merek lainya ,, trus yg aku suka busa.a itu bnyak ,, poko.a rekomn bnget ni ,, walopun hrgaya lumyan sbnding dgn hasilya Wanginya juga enak ❤️😍",0,0,1,1
2323,"Senka yang putih ini lumayan berasa bikin cerah di muka ku , tapi entah lama kelamaan ko berasa makin kering kalo dipake. Teksturnya sama aja seperti senka yang lainnya , buat repurchase ? Kayaknya ngga dulu masih pengen coba produk lain yg lebih menggiurkan :)",0,0,1,0
2324,"bagus bangettt ! kayanya ini fw termurah di alfamart . udah murah sering diskon pulaa. tapi ga cuma grgr murah sihh, di wajah ga bikin ketarik plus nahan jerawat aku buat makin radang. luvvvvvvvvvvvvvvv",1,0,1,0
2325,"Dulu pernah pake ini waktu SMP. Udh abis 2 tube, tapi gak ada perubahan sama sekali buat jerawat aku. Akhirnya move ke facial foam lain deh hehehe .....................................................",0,0,-1,0
2326,"sejauh ini belum ada pengaruh apapun, cuma enaknya gak.bikin wajah kerasa kering dan ketarik bgt. wanginya enak walaupun terlalu kuat. ini juga blm ada tanda2 ga cocok sih wkwkwkwk murah dan gampang dapetnya jd kusukaa",1,0,-1,-1
2327,"Holy grail bgt pas breakout!!! jerawat2 merah langsung hempas dalam seminggu, beener2 sebagus itu. aku udh habisinhampir4tube tapi gatau kenapa di tube ke 4, sabunnya ga works lagi di wajahku. akhirnya pindah deh:( overall ini bagus bangetttt😭😭❤️",0,0,1,0
2328,pertama kalinya nih aku pake face wash safi yang varian iniii dan langsung suka banget!! karna sejauh ini aku ngerasa minyak di muka aku lebih berkurang gituu dan yang terpenting gabikin muka ketarikkk,0,0,1,0
2329,"Ini selain murah, wanginya enak & teksturnya juga oke. Dia enggak bikin kulit jadi kering ketarik gitu, malah lembab. Sayangnya, dia bikin bruntusan di jidat, entah purging atau mungkin fungal acne. Cukup sekali aja.",1,0,1,1
2330,"Aku beli yg trial pack, sepaket sama serum sama day cream nya. Di aku sih nggak ada ngefek apa-apa ya, cuma setelah cuci muka kulit nggak berasa kering / ketarik. Wanginya enak, khas-khas wangi habbatussauda.",0,0,-1,1
2331,"Pakai ini karena ngikutin mamaku. Kulit kita sama-sama sensitif dan cocok banget pakai ini. Biasanya face wash lain selalu ga cocok dan malah bikin numbuh jerawat, tapi safi ini cocok bangett. Calming dan bikin fresh muka.",0,0,-1,0
2332,"Aku suka wanginya soft banget hehe, aku beli ini waktu jaman smp. Cukup gentle di kulit remaja. Harganya juga terjangkau buat para remaja. Efeknya di aku melembabkan wajah aku yang cukup berminyak di kala itu. Kemasanya tube tapi waktu itu sering keluar tiba-tiba",1,-1,1,1
2333,"aku pake ini udah hampir 1 minggu lebih, dan emang di muka aku bagus. bikin muka aku lembut dan bikin mukanya halus, jujur yang kata orang mukanya jadi kering malah di aku agak berminyak sedikit, so far bagus2 aja sih dimuka ngga nimbulin jerawat atau bruntusan gitu",0,0,1,0
2334,"Nggak ngefek apa apa sih di aku. Cuma wanginya enak banget menurut aku. Awalnya beli karena kata temen facial ini murah terus bagus buat muka. Tapi ternyata nggak ngefek, untungnya muka aku nggak bruntusan sih. Repurchase? No. Mau ganti merek lain aja.haha",1,0,-1,1
